item_name,day_0,day_1,day_2,day_3,day_4,day_5,day_6,global_mean,global_std,volatility_cv
장인의 야금술 : 2단계,0.7084861636483594,0.6984054670243336,1.9454292053336244,1.2685052981594616,0.8592988008610475,0.779967119822678,0.7168486962399186,2274.5446842959245,8237.347704161546,3.6215369876153396
장인의 재봉술 : 1단계,1.0095338778810874,1.0025326895562972,0.9825080472501075,1.010435790320966,1.0031542974428884,0.9874151715290485,1.0043961912745352,593.4757525971243,238.86263093564486,0.40248085939543793
장인의 재봉술 : 2단계,1.0201520004373692,1.0262748268463273,1.0042943951888368,0.9922557950625351,0.9943407567529681,0.9794391721557414,0.9843227472139812,1071.4013659951777,548.8368298091423,0.5122607150116444
재봉술 : 도안 기본,1.0595698770966075,1.0741405364412238,1.050160195319021,0.9978592622543967,0.9371805835688785,0.9648590409248042,0.9158059588871656,52.005320155459636,118.88076771485078,2.2859347343594885
정령의 회복약,0.9981859063883196,0.987852604531425,0.9946167386425553,0.9994174241637378,1.0000127570764652,1.0105684419456629,1.0093312570333244,38.57985731944781,16.709982853178566,0.43312712939337883
정제된 수호강석,0.9899349739252875,0.9630821064137077,0.9943899164343385,1.0209111067399532,1.013906241283023,1.0157409278099305,1.0020059858291848,2.9792510147086433,0.9986059511167059,0.3351869131491644
정제된 파괴강석,0.9922323463267085,0.9838380987317827,0.9954905253657782,1.0017988023550464,1.0119861827197818,1.0159884636562917,0.9986741348135557,26.250940330588474,27.52599182894237,1.0485716504741038
질서의 젬 : 견고,,,,,,,,0.0,0.0,
질서의 젬 : 불변,,,,,,,,0.0,0.0,
질서의 젬 : 안정,,,,,,,,0.0,0.0,
찬란한 명예의 돌파석,0.9945487938104046,0.9855243818742874,0.9971639464047458,0.9963122191387908,1.005262929878879,1.015112351869965,1.0059468168660535,40.28024735310456,32.03027003170086,0.7951855347589407
철광석,0.9848094492474226,0.9796410362688105,1.0032057900445075,1.0178880723091135,1.0170583849449744,1.0079366217445442,0.9893062279720202,43.42053824069085,32.324063680927615,0.7444418008304569
최상급 오레하 융화 재료,0.9985746300082714,0.9891562459071614,0.991669923703063,1.0005733188890182,1.0040392958099948,1.0078280199772316,1.0080757112344627,57.15891659158333,10.081364415306755,0.17637430896986664
파괴 폭탄,0.9781260329220709,0.994588221559325,1.014639091527971,1.0184461131296543,1.0045197335175688,1.0022285565228608,0.9873317957305972,21.177331672591794,8.180794085465047,0.38629956842262736
혼돈의 젬 : 붕괴,,,,,,,,0.0,0.0,
혼돈의 젬 : 왜곡,,,,,,,,0.0,0.0,
혼돈의 젬 : 침식,,,,,,,,0.0,0.0,
화염 수류탄,0.8616059318714977,0.8530843852547686,0.8750986410906408,0.8777736069929024,0.907875164658937,0.8677085944723766,1.7548566676259942,20.923988500367983,96.31450727637016,4.603066345342157
회오리 수류탄,0.9873557592048962,0.974947828740115,1.012267039406415,1.0081346059531315,1.0053127186481594,1.0100308976169998,1.001977893660544,21.002684746224766,8.736720701406169,0.41598113798173325
희귀 선박 부품 재료,0.9992061069245838,0.9951231680018596,0.9988845001597164,1.0044186647299842,1.0025719958110741,1.0001068183076987,0.9996146960140098,7.06986535016825,0.8002235802014485,0.11318795204245362
